Date,Open,High,Low,Close,Adj Close,Volume
2007-11-07,0.5702699999999999,0.5702699999999999,0.55937,0.56663,0.308834,125266
2007-11-09,0.55574,0.5739,0.55574,0.5702699999999999,0.310818,864473
2007-11-12,0.563,0.56663,0.55937,0.55937,0.304877,206482
2007-11-13,0.563,0.56663,0.55937,0.56663,0.308834,852084
2007-11-14,0.56663,0.5702699999999999,0.56663,0.5702699999999999,0.310818,601552
2007-11-15,0.56663,0.56663,0.55937,0.55937,0.304877,60568
2007-11-16,0.55937,0.563,0.55937,0.563,0.30685500000000004,97735
2007-11-19,0.563,0.563,0.5521,0.5521,0.300915,346891
2007-11-20,0.54484,0.55574,0.54484,0.5521,0.300915,264298
2007-11-21,0.5521,0.5521,0.5521,0.5521,0.300915,15142
2007-11-22,0.54847,0.5521,0.54847,0.5521,0.300915,189964
2007-11-23,0.54847,0.54847,0.54847,0.54847,0.29893600000000004,37167
2007-11-26,0.54847,0.5521,0.54847,0.5521,0.300915,67451
2007-11-27,0.55574,0.55574,0.54847,0.5521,0.300915,735078
2007-11-28,0.5521,0.5521,0.5521,0.5521,0.300915,447379
2007-11-29,0.55574,0.55574,0.5521,0.5521,0.300915,491428
2007-11-30,0.5521,0.5521,0.54847,0.5521,0.300915,586410
2007-12-03,0.5521,0.5521,0.5521,0.5521,0.300915,505194
2007-12-04,0.5521,0.5521,0.5521,0.5521,0.300915,221625
2007-12-05,0.5521,0.5521,0.54847,0.54847,0.29893600000000004,371668
2007-12-06,0.55937,0.55937,0.55937,0.55937,0.304877,16519
2007-12-07,0.5521,0.5521,0.5521,0.5521,0.300915,1377
2007-12-10,0.55937,0.55937,0.55937,0.55937,0.304877,9636
2007-12-11,0.55937,0.563,0.55574,0.563,0.30685500000000004,289076
2007-12-12,0.55937,0.56663,0.55937,0.56663,0.308834,216118
2007-12-13,0.55574,0.55574,0.55574,0.55574,0.302898,41296
2007-12-14,0.55937,0.55937,0.55937,0.55937,0.304877,27531
2007-12-17,0.55574,0.55574,0.55574,0.55574,0.302898,195470
2007-12-18,0.55574,0.55937,0.5521,0.55574,0.302898,209236
2007-12-19,0.55574,0.55574,0.55574,0.55574,0.302898,238143
2007-12-21,0.55574,0.55574,0.5521,0.5521,0.300915,262921
2007-12-24,0.5521,0.55574,0.5521,0.55574,0.302898,130772
2007-12-26,0.5521,0.5521,0.5521,0.5521,0.300915,5506
2007-12-27,0.5521,0.55937,0.5521,0.55937,0.304877,174822
2007-12-28,0.55574,0.55574,0.55574,0.55574,0.302898,33037
2007-12-31,0.55937,0.55937,0.55574,0.55937,0.304877,52309
2008-01-02,0.55937,0.55937,0.55937,0.55937,0.304877,97735
2008-01-03,0.55937,0.55937,0.55937,0.55937,0.304877,185834
2008-01-04,0.55937,0.55937,0.55574,0.55937,0.304877,289076
2008-01-07,0.55574,0.55937,0.55574,0.55574,0.302898,920912
2008-01-08,0.55574,0.55574,0.55574,0.55574,0.302898,868603
2008-01-09,0.55574,0.55574,0.5521,0.55574,0.302898,936054
2008-01-10,0.55574,0.55574,0.5521,0.55574,0.302898,417095
2008-01-11,0.55574,0.55574,0.5521,0.55574,0.302898,323489
2008-01-14,0.55937,0.55937,0.55574,0.55937,0.304877,404706
2008-01-15,0.55574,0.55574,0.5521,0.5521,0.300915,337255
2008-01-16,0.54847,0.54847,0.5375800000000001,0.54484,0.296958,295958
2008-01-17,0.54484,0.54484,0.5375800000000001,0.54484,0.296958,392317
2008-01-18,0.54484,0.54484,0.5412100000000001,0.54484,0.296958,115630
2008-01-21,0.54484,0.54484,0.5375800000000001,0.5375800000000001,0.293001,381304
2008-01-22,0.5303100000000001,0.5303100000000001,0.51941,0.52305,0.285081,860344
2008-01-23,0.5303100000000001,0.5375800000000001,0.5303100000000001,0.53394,0.291017,1017270
2008-01-24,0.5375800000000001,0.54484,0.5375800000000001,0.5375800000000001,0.293001,905770
2008-01-25,0.5412100000000001,0.5412100000000001,0.53394,0.5375800000000001,0.293001,1903769
2008-01-28,0.5412100000000001,0.5412100000000001,0.53394,0.5375800000000001,0.293001,1505946
2008-01-29,0.53394,0.5375800000000001,0.52305,0.52668,0.287595,1285698
2008-01-30,0.52305,0.5412100000000001,0.52305,0.52668,0.287595,773621
2008-01-31,0.52305,0.5303100000000001,0.52305,0.5303100000000001,0.289577,59192
2008-02-01,0.52305,0.52305,0.51578,0.51941,0.283625,428107
2008-02-04,0.50852,0.51578,0.50852,0.51578,0.281643,238143
2008-02-05,0.51578,0.51578,0.51578,0.51578,0.281643,863097
2008-02-06,0.51578,0.51941,0.51578,0.51578,0.281643,411588
2008-02-11,0.51941,0.51941,0.51578,0.51941,0.283625,835566
2008-02-12,0.51941,0.52305,0.51941,0.51941,0.283625,827307
2008-02-13,0.52305,0.52305,0.52305,0.52305,0.285613,46803
2008-02-14,0.52668,0.5303100000000001,0.52305,0.52305,0.285613,117007
2008-02-15,0.5303100000000001,0.53394,0.5303100000000001,0.53394,0.291559,70204
2008-02-18,0.53394,0.5521,0.53394,0.5375800000000001,0.293547,528595
2008-02-19,0.56663,0.56663,0.54484,0.54484,0.297511,809411
2008-02-20,0.54484,0.54484,0.53394,0.53394,0.291559,26154
2008-02-21,0.5375800000000001,0.5521,0.5375800000000001,0.5521,0.301475,35790
2008-02-22,0.5375800000000001,0.5375800000000001,0.53394,0.53394,0.291559,207859
2008-02-25,0.53394,0.5412100000000001,0.53394,0.5375800000000001,0.293547,319360
2008-02-26,0.5375800000000001,0.5375800000000001,0.5375800000000001,0.5375800000000001,0.293547,1043425
2008-02-27,0.53394,0.5375800000000001,0.53394,0.5375800000000001,0.293547,527219
2008-02-28,0.5303100000000001,0.5375800000000001,0.5303100000000001,0.5375800000000001,0.293547,82593
2008-02-29,0.53394,0.53394,0.5303100000000001,0.5303100000000001,0.289577,312477
2008-03-03,0.53394,0.5375800000000001,0.52668,0.52668,0.287595,407459
2008-03-04,0.52668,0.52668,0.52305,0.52668,0.287595,1610564
2008-03-05,0.52668,0.52668,0.51941,0.52305,0.285613,1519711
2008-03-06,0.52668,0.5303100000000001,0.52305,0.52305,0.285613,865850
2008-03-07,0.52668,0.52668,0.52305,0.52305,0.285613,408835
2008-03-10,0.52305,0.52305,0.51578,0.51578,0.281643,988363
2008-03-11,0.51578,0.51578,0.51215,0.51215,0.279661,1335254
2008-03-12,0.51578,0.51578,0.51215,0.51215,0.279661,971844
2008-03-13,0.52305,0.52305,0.51215,0.51215,0.279661,521712
2008-03-14,0.52305,0.52305,0.51215,0.51215,0.279661,0
2008-03-17,0.50852,0.50852,0.50489,0.50489,0.275696,600176
2008-03-18,0.50852,0.50852,0.50489,0.50852,0.27767800000000004,134902
2008-03-19,0.51215,0.51215,0.50489,0.50489,0.275696,220248
2008-03-20,0.50489,0.50852,0.50489,0.50852,0.27767800000000004,78463
2008-03-24,0.50852,0.51578,0.50852,0.51215,0.279661,81216
2008-03-25,0.51578,0.52305,0.51578,0.51941,0.283625,181705
2008-03-26,0.52305,0.52305,0.52305,0.52305,0.285613,41296
2008-03-27,0.52305,0.52305,0.51578,0.51941,0.283625,99112
2008-03-28,0.51941,0.52305,0.51215,0.52305,0.285613,1179703
2008-03-31,0.51941,0.52305,0.51215,0.51578,0.281643,379928
2008-04-01,0.51215,0.51215,0.50489,0.50852,0.27767800000000004,1873485
2008-04-02,0.51578,0.51578,0.50852,0.50852,0.27767800000000004,1376550
2008-04-03,0.51578,0.51578,0.51215,0.51578,0.281643,27531
2008-04-04,0.51578,0.51578,0.51578,0.51578,0.281643,309724
2008-04-07,0.51578,0.51941,0.50852,0.51941,0.283625,1449507
2008-04-08,0.51578,0.51578,0.50852,0.50852,0.27767800000000004,1536230
2008-04-09,0.51215,0.51215,0.51215,0.51215,0.279661,105994
2008-04-10,0.51941,0.51941,0.50852,0.50852,0.27767800000000004,757102
2008-04-11,0.51215,0.51215,0.50852,0.50852,0.27767800000000004,382681
2008-04-14,0.50852,0.51215,0.50852,0.50852,0.27767800000000004,173445
2008-04-15,0.51578,0.51578,0.51215,0.51215,0.279661,5506
2008-04-16,0.51578,0.51578,0.51215,0.51215,0.279661,52309
2008-04-17,0.51578,0.51578,0.51215,0.51215,0.279661,48179
2008-04-18,0.51578,0.51578,0.50852,0.50852,0.27767800000000004,1127394
2008-04-21,0.51215,0.52668,0.51215,0.51215,0.279661,0
2008-04-22,0.51578,0.51941,0.51215,0.51215,0.279661,2633340
2008-04-23,0.51941,0.52668,0.51941,0.52305,0.285613,741960
2008-04-24,0.52668,0.5303100000000001,0.52668,0.52668,0.287595,382681
2008-04-25,0.5303100000000001,0.5303100000000001,0.52668,0.5303100000000001,0.289577,308347
2008-04-28,0.53394,0.53394,0.5303100000000001,0.53394,0.291559,273933
2008-04-29,0.52668,0.52668,0.51578,0.51578,0.282436,293205
2008-04-30,0.51941,0.52305,0.51941,0.52305,0.28641700000000003,410212
2008-05-02,0.52668,0.52668,0.52668,0.52668,0.288405,28908
2008-05-05,0.52668,0.52668,0.52668,0.52668,0.288405,55062
2008-05-06,0.52668,0.52668,0.52668,0.52668,0.288405,88099
2008-05-07,0.52668,0.52668,0.52305,0.52305,0.28641700000000003,180328
2008-05-08,0.52305,0.52668,0.52305,0.52668,0.288405,139032
